1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.27235562831836,127.4346703692
1,37.27236325035207,127.43455766565026
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.26508464903725,127.40456849452922
2,37.26511392461225,127.40443900396114
1,37.2653059917091,127.40413225919542
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.3143455055375,127.45244721218535
1,37.31443207115199,127.45242968139017
1,37.31451865401395,127.45240763824998
1,37.314608858146045,127.45238110434653
1,37.31469545824615,127.45235454878461
1,37.272373284282544,127.4347696884041
1,37.272373284282544,127.4347696884041
1,37.272452374828646,127.4348242620098
1,37.27254245974969,127.43482929000915
1,37.2726289571747,127.43482978747808
1,37.27266893309153,127.43473981913074
1,37.27267657175099,127.43462260530364
1,37.27268062278755,127.4345008609206
1,37.272684557860494,127.43441068525564
1,37.27263438233398,127.43433372847363
1,37.27254793454042,127.4343197021397
1,37.27245789922885,127.43430114533058
1,37.27238962061754,127.43424663436545
1,37.2723756675035,127.43412027714905
1,37.230378981072214,127.52191313531951
1,37.23038349863463,127.52170582708328
1,37.230351618159276,127.52157940090997
1,37.23032686624332,127.52147105343067
1,37.23031292634647,127.52136278046534
1,37.23033498707066,127.52126377011149
1,37.23038588003007,127.52116495814208
1,37.230447525533165,127.52107974217706
1,37.230505547107306,127.52099900852443
1,37.2305635686268,127.52091827474796
1,37.23061434236719,127.52084650577814
1,37.23067600746207,127.52075678203722
1,37.2307484449766,127.52067614702277
1,37.230820862623254,127.52060001912196
1,37.230886072141665,127.52052384152512
1,37.23095128161138,127.52044766379713
1,37.231012926601785,127.52036244661113
1,37.23106736345171,127.52027717975872
1,37.23111819620089,127.52019188802372
1,37.231165444643906,127.52010206412953
1,37.231205544312296,127.51999866874704
1,37.23123845559784,127.51989071646963
1,37.23127128765425,127.5198007932779
1,37.23132210028275,127.5197200082891
1,37.231383645866835,127.51965732660032
1,37.231452478597944,127.51957666504883
1,37.23152133104602,127.51949149604056
1,37.23157218300156,127.51940169595025
1,37.231605093746836,127.51929374288606
1,37.231612776113764,127.51918561674086
1,37.23161689385321,127.51906845123295
1,37.23162457601471,127.51896032504563
1,37.23166823923763,127.51886596775806
1,37.23172267501789,127.51878069908456
1,37.23177713047843,127.51869092296215
1,37.231827962093284,127.51860562935474
1,37.23188604119679,127.51851137032892
1,37.23194410049493,127.5184216184943
1,37.23199855568519,127.51833184184977
1,37.23204938704325,127.51824654775051
1,37.23210744614209,127.51815679551832
1,37.232161901133026,127.51806701848864
1,37.232216336342105,127.51798174868215
1,37.23227079120127,127.5178919713968
1,37.232325226285205,127.51780670134127
1,37.23237966130817,127.51772143116287
1,37.23243047252833,127.51764064358797
1,37.23248126399528,127.51756436327318
1,37.23253934227585,127.5174701026314
1,37.23259738109867,127.51738485659627
1,37.23264809364494,127.51732660545649
1,37.23271353730157,127.51719633460199
1,37.232767971888144,127.51711106354553
1,37.232811535256566,127.51703924070087
2,37.23282880203511,127.51700555218049
1,37.232880503943264,127.51692702349165
1,37.23294218576075,127.51683278646306
1,37.23299662008737,127.51674751488653
1,37.23305105435305,127.51666224318716
1,37.23309826081507,127.51658142959215
1,37.23314544756386,127.51650512330512
1,37.23320714870285,127.51640637818883
1,37.2332579590322,127.51632558884441
1,37.233323283711265,127.51622236058755
1,37.23338132164219,127.51613711270971
1,37.23344298319428,127.51604738183872
1,37.233486663750405,127.51594851316025
1,37.23351238292102,127.51583599929695
1,37.23352725060426,127.51573242657307
1,37.233542059320214,127.51564237610725
1,37.23356060936214,127.5155207981055
1,37.23357910042883,127.51541274234964
1,37.23359042254093,127.51529562260843
1,37.23359451684677,127.51518296122096
1,37.23359140296311,127.51507025078367
1,37.233595516654425,127.51495308194308
1,37.23360679912178,127.51484497697777
1,37.23362528957343,127.51473692098378
1,37.23365817650506,127.51463347036562
1,37.23369821267802,127.51454359097183
1,37.23375262578724,127.51446282433152
1,37.23382858477689,127.51440023429342
1,37.23391167350924,127.51435572292216
1,37.2339911973336,127.51430217204981
1,37.23405634411378,127.51423950821801
1,37.23412517318249,127.51415883887869
1,37.234172436647235,127.5140645001483
1,37.234190926392515,127.51395644314958
1,37.23420575332344,127.51386188405858
1,37.23511034007313,127.51304312185589
